2019-03-20 04:35:41.538735,32.650000000000006,32.6125,32.462500000000006,32.362500000000004,32.362500000000004,32.35,32.400000000000006,32.362500000000004,32.35,32.46875,32.575,32.556250000000006,32.54375,32.54375,32.54375,32.6375,32.743750000000006,32.681250000000006,32.56250000000001,32.556250000000006,32.556250000000006
2019-03-20 04:37:06.225532,32.643750000000004,32.59375,32.4875,32.4875,32.5,32.5125,32.5125,32.6125,32.5875,32.45625,32.48125,32.48125,32.48125,32.443749999999994,32.4875,32.53125,32.5125,32.5375,32.53125,32.54375,32.54375
2019-03-20 04:37:09.773748,32.7,32.65,32.5875,32.65625,32.56875,32.56875,32.54375,32.581250000000004,32.581250000000004,32.53125,32.4875,32.46875,32.46875,32.4875,32.48125,32.49375,32.46875,32.41875,32.4375,32.4375,32.4375
2019-03-20 04:37:13.311032,32.54375,32.462500000000006,32.375,32.3625,32.3625,32.4625,32.575,32.587500000000006,32.58125,32.5375,32.5,32.5,32.58125,32.65625,32.643750000000004,32.56875,32.618750000000006,32.681250000000006,32.681250000000006,32.6625,32.6625
2019-03-20 04:37:17.026094,32.9875,32.85000000000001,32.48125,32.50625,32.50625,32.612500000000004,32.6625,32.53125,32.425,32.54375,32.60625,32.60625,32.63125,32.6375,32.675000000000004,32.48125,32.48125,32.362500000000004,32.3875,32.425,32.425
2019-03-20 04:37:20.739202,32.800000000000004,32.76875,32.65,32.78125,32.91875,32.618750000000006,32.3,32.375,32.375,32.3125,32.168749999999996,32.143750000000004,32.2,32.25625,32.31875,32.368750000000006,32.368750000000006,32.400000000000006,32.45,32.48125,32.48125
2019-03-20 04:37:24.392847,32.5125,32.51875,32.575,32.63125,32.675,32.525000000000006,32.306250000000006,32.34375,32.71875,32.71875,32.89375,32.75,32.70625,32.63125,32.54375,32.3875,32.33125,32.3875,32.3875,32.45625,32.45625
2019-03-22 03:57:03.552099,31.83125,31.75,31.7875,31.81875,31.81875,31.81875,31.85,31.831250000000004,31.831250000000004,31.85625,31.837500000000002,31.768749999999997,31.768749999999997,31.78125,31.81875,31.800000000000004,31.731250000000003,31.725,31.7875,31.7875,31.7875
2019-03-22 03:57:07.302102,31.856250000000003,31.793750000000003,31.7875,31.85625,31.837500000000002,31.75625,31.75625,31.85625,31.90625,31.90625,31.775,31.700000000000003,31.762500000000003,31.8125,31.85,31.775000000000002,31.725,31.81875,31.88125,31.88125,31.88125
2019-03-22 03:57:10.906605,31.993750000000002,31.943749999999998,31.85,31.85,31.86875,31.86875,31.856250000000003,31.81875,31.81875,31.837500000000002,31.843750000000004,31.83125,31.793750000000003,31.793750000000003,31.768750000000004,31.80625,31.84375,31.8625,31.862500000000004,31.800000000000004,31.800000000000004
2019-03-22 03:57:14.556662,31.856250000000006,31.856250000000006,31.831250000000004,31.837500000000002,31.83125,31.900000000000002,31.900000000000002,31.881249999999998,31.856250000000003,31.856250000000003,31.831250000000004,31.837500000000002,31.85,31.78125,31.78125,31.8375,31.81875,31.81875,31.8125,31.837500000000002,31.837500000000002
2019-03-22 03:57:18.226990,31.868750000000006,31.843750000000004,31.737500000000004,31.743750000000002,31.743750000000002,31.793750000000003,31.793750000000003,31.7375,31.75,31.800000000000004,31.793750000000003,31.743750000000002,31.743750000000002,31.731250000000003,31.81875,31.8125,31.78125,31.712500000000002,31.731250000000003,31.8125,31.8125
2019-03-22 03:57:21.891889,31.83125,31.725,31.800000000000004,31.800000000000004,31.875,31.85,31.843750000000004,31.7875,31.793750000000003,31.825000000000003,31.793750000000003,31.793750000000003,31.78125,31.7875,31.831250000000004,31.825000000000003,31.775000000000002,31.831250000000004,31.831250000000004,31.925000000000004,31.925000000000004
2019-03-25 06:41:24.171356,34.04375,33.81875,33.81875,33.6875,33.675,33.6875,33.7375,33.768750000000004,33.825,33.825,34.19375,34.45,34.4125,34.45625,34.456250000000004,34.474999999999994,34.474999999999994,34.49375,34.48125,34.48125,34.48125
